Date,HINDUNILVRNS_z_norm,UL_z_norm,RYTO_z_norm,^NSEBANK_z_norm,HSBC_z_norm
06/06/2022,0.62263263,-1.043780251,1.496960585,0.808678805,0.283383997
07/06/2022,0.451166739,-1.034243125,1.527841547,0.755268488,0.296566169
08/06/2022,0.414957316,-1.203514853,1.465049294,0.746794285,0.138380743
09/06/2022,0.416574731,-1.406164209,1.416667997,0.770473844,0.019742151
10/06/2022,0.422049537,-1.437157325,1.294172872,0.668200408,-0.140091206
13/06/2022,0.414583779,-1.620733354,1.197925441,0.484961222,-0.163159688
14/06/2022,0.350128741,-1.794773182,1.163441539,0.46889729,-0.085714906
15/06/2022,0.336446084,-1.675567896,1.192779015,0.473597212,0.082356831
16/06/2022,0.384952964,-1.763780067,1.099619761,0.350882303,-0.00497458
17/06/2022,0.293131367,-1.756627454,1.087267456,0.372292579,-0.113726862
21/06/2022,0.53262829,-1.601660952,1.182484559,0.448566376,0.242190188
22/06/2022,0.527182122,-1.601660952,1.123296048,0.389673923,0.163097793
23/06/2022,0.653199778,-1.553979023,1.026533854,0.438919517,0.112016718
24/06/2022,0.783143306,-1.153448411,1.077488565,0.52263032,0.225712154
27/06/2022,0.825570873,-1.21305198,1.099619761,0.553874375,0.207586827
28/06/2022,0.817971888,-1.372786581,1.128956836,0.52518015,0.220768999
29/06/2022,0.604692275,-1.317952039,1.164985427,0.461850727,0.285031928
30/06/2022,0.597473674,-1.25358037,1.092929046,0.488233504,0.166392381
05/07/2022,1.030365595,-1.251197708,1.10476739,0.554664557,-0.008269805
06/07/2022,1.275814829,-1.170137225,1.139251292,0.641078579,-0.084066975
07/07/2022,1.211349829,-1.182057939,1.239101261,0.742400476,0.065879753
08/07/2022,1.271888956,-1.182057939,1.243218161,0.777035674,-0.013213279
11/07/2022,1.256057839,-1.265502009,1.233439671,0.83578337,-0.042873166
12/07/2022,1.152077616,-1.208282954,1.248880152,0.778429448,-0.051111864
13/07/2022,1.274168776,-1.148680311,1.180941072,0.726676521,-0.047816002
14/07/2022,1.274295156,-1.229739868,0.814996776,0.696656251,-0.214240127
15/07/2022,1.453379333,-1.162985537,0.78360065,0.702002263,-0.166455231
18/07/2022,1.415384404,-1.227357206,0.895288561,0.816923256,-0.107135776
19/07/2022,1.45198604,-0.903118051,1.022930915,0.878400068,-0.014860891
20/07/2022,1.544568407,-1.077156954,1.04454815,0.921194723,-0.118670017
21/07/2022,1.552040391,-1.055700039,1.064106734,0.960104871,-0.054407407
22/07/2022,1.636010242,-0.969873307,1.040430849,1.05155016,-0.12196556
25/07/2022,1.592948908,-0.94126378,1.07995654,1.049416669,0.027980849
26/07/2022,1.399173524,-0.53358148,1.014947279,0.995377527,-0.042873166
27/07/2022,1.487448389,-0.631329851,1.056553271,1.059165786,0.047754107
28/07/2022,1.584083632,-0.655171279,1.113761308,1.160206804,-0.044520778
29/07/2022,1.627903869,-0.578879822,1.171489721,1.179458024,-0.042873166
02/08/2022,1.622458323,-0.619409137,1.138725304,1.269994272,0.130142364
03/08/2022,1.599914748,-0.545502193,1.24482018,1.264087164,0.196052586
04/08/2022,1.603967001,-0.532513262,1.253661754,1.224360938,0.172984104
05/08/2022,1.648168246,-0.61670527,1.255221678,1.252417706,0.189462137
08/08/2022,1.660707257,-0.532513262,1.157967573,1.306269594,0.210882052
10/08/2022,1.64158279,-0.542133698,1.225577509,1.314846056,0.268554532
11/08/2022,1.567871507,-0.717735124,1.277064623,1.415479366,0.303157255
12/08/2022,1.520377535,-0.686464309,1.33635336,1.443093898,0.321282583
16/08/2022,1.645889048,-0.717735124,1.400322271,1.476640769,0.286679859
17/08/2022,1.747589451,-0.717735124,1.39044155,1.514386893,0.227360085
18/08/2022,1.741003996,-0.789900892,1.418005419,1.547441063,0.197290765
19/08/2022,1.620685268,-0.775467923,1.3894012,1.433514769,0.097059802
22/08/2022,1.600801276,-0.869282219,1.315549964,1.316528678,0.082025142
23/08/2022,1.514804987,-0.972718802,1.256261627,1.384506894,0.030239267
24/08/2022,1.503406508,-0.888526794,1.085157089,1.442447808,-0.063309483
25/08/2022,1.467817779,-0.871688022,1.218296661,1.427531299,-0.009853055
26/08/2022,1.461105321,-1.109832002,1.177210645,1.433718622,-0.06163893
29/08/2022,1.471870655,-1.126670774,1.182411193,1.312950283,-0.014864714
30/08/2022,1.684771127,-1.174780361,1.082557215,1.527144677,-0.051615929
01/09/2022,1.5483679,-1.376842845,1.017027579,1.487112339,-0.141823891
02/09/2022,1.542288587,-1.451413491,1.076836291,1.507468485,-0.106742911
06/09/2022,1.465031816,-1.403302979,1.048752047,1.549200711,-0.078344143
07/09/2022,1.443501149,-1.28302855,1.122602481,1.513400825,-0.141823891
08/09/2022,1.475289762,-1.367220558,1.212055362,1.641410949,-0.110084017
09/09/2022,1.504546418,-1.112237806,1.318150639,1.676556113,-0.054957036
12/09/2022,1.483521893,-0.914986002,1.383159499,1.703465457,0.040262267
13/09/2022,1.499227253,-1.141103743,1.277064623,1.754309342,-0.125118678
14/09/2022,1.460724936,-1.133887258,1.281745597,1.844793796,-0.150176338
15/09/2022,1.432861573,-1.261378172,1.330112462,1.811442146,-0.093378804
16/09/2022,1.351172164,-1.31430029,1.254181328,1.737939298,-0.128459784
19/09/2022,1.480609551,-1.273406262,1.314510015,1.759629458,-0.115095358
20/09/2022,1.491501264,-1.302271274,1.295787319,1.855486484,-0.140153338
21/09/2022,1.592948908,-1.227701554,1.210495438,1.810464711,-0.295511282
22/09/2022,1.768106589,-1.196429813,1.17773062,1.713087083,-0.335603603
23/09/2022,1.741003996,-1.631825597,1.095558987,1.52875957,-0.512678102
26/09/2022,1.68654356,-1.639042082,1.121042557,1.370670079,-0.699775601
27/09/2022,1.733911153,-1.761721388,1.075275967,1.326965719,-0.759914242
28/09/2022,1.791790696,-1.538010376,1.164208873,1.225092022,-0.776619456
29/09/2022,1.787864201,-1.424952432,1.1491264,1.206036023,-0.868497652
30/09/2022,1.77747863,-1.634230475,1.146006151,1.373338769,-0.861815758
03/10/2022,1.590162322,-1.566877239,1.202173839,1.270954442,-0.825064225
04/10/2022,1.705287642,-1.290244109,1.371198077,1.454610632,-0.582839744
06/10/2022,1.568631655,-1.660691534,1.155887274,1.483984812,-0.80835933
07/10/2022,1.532409781,-1.752100952,0.971260989,1.466169864,-0.848451651
11/10/2022,1.40816518,-1.759316511,0.818879547,1.387022859,-1.023855597
12/10/2022,1.511259499,-1.711206924,0.849563665,1.456055536,-1.038890257
13/10/2022,1.448060167,-1.6727187,1.023788452,1.371987492,-0.820052884
14/10/2022,1.471870655,-1.776155282,1.019628254,1.487852055,-0.903578633
17/10/2022,1.509232439,-1.600553857,1.104920135,1.592369209,-0.736527135
18/10/2022,1.538868857,-1.550038467,1.137164578,1.660075841,-0.756573136
19/10/2022,1.490107972,-1.643852763,1.089317688,1.669331593,-0.766596455
20/10/2022,1.535449126,-1.711206924,1.008706782,1.622814451,-0.769937243
21/10/2022,1.669698913,-1.461034853,1.112721359,1.739171716,-0.669706599
24/10/2022,1.465031816,-1.487494987,1.154847324,1.827709932,-0.716480815
25/10/2022,1.293546003,-1.323920727,1.187426523,1.796746756,-0.925295187
27/10/2022,1.327995444,-1.427357309,1.230515465,1.826758394,-0.866827099
28/10/2022,1.341293358,-1.177185238,1.276231942,1.774325512,-0.885202866
31/10/2022,1.40829156,-1.23251316,1.301454922,1.828219898,-0.888543972
01/11/2022,1.454447026,-1.234918038,1.302505696,1.825101004,-0.800006564
02/11/2022,1.369021625,-1.374437042,1.284114148,1.80080922,-0.856804099
03/11/2022,1.440549585,-1.446601884,1.268875322,1.826597037,-0.891885079
04/11/2022,1.374249274,-1.047289447,1.368190082,1.81981409,-0.512678102
07/11/2022,1.405996799,-1.042477841,1.414957734,1.89261175,-0.609567958
09/11/2022,1.344796512,-1.076155384,1.397091372,1.90901566,-0.683070706
10/11/2022,1.357036694,-0.744196183,1.555784673,1.87851132,-0.564463977
11/11/2022,1.330133943,-0.835605601,1.597296852,1.969166427,-0.531053869
14/11/2022,1.214745902,-0.765845636,1.596246479,1.958915976,-0.507666442
15/11/2022,1.213980774,-0.652787691,1.602551923,2.009223999,-0.497643442
16/11/2022,1.265873767,-0.520484246,1.58888986,2.036864427,-0.494302335
17/11/2022,1.220355804,-0.500829601,1.630928027,2.0237328,-0.44251646
18/11/2022,1.280790963,-0.481417481,1.650895535,2.020230767,-0.44752812
21/11/2022,1.32592605,-0.364941981,1.664032413,2.00477906,-0.414117693
22/11/2022,1.362391345,-0.265452433,1.762821986,2.023562811,-0.380707266
23/11/2022,1.341099119,-0.161109625,1.755465367,2.06980837,-0.293840729
25/11/2022,1.417854105,-0.129563887,1.761770811,2.113129591,-0.252077854
28/11/2022,1.386616459,-0.14654984,1.677695278,2.119334179,-0.325580284
29/11/2022,1.664567761,-0.178095577,1.707121755,2.124943806,-0.125118678
30/11/2022,1.792451234,0.045149825,1.707646941,2.155125433,-0.06163893
01/12/2022,1.737625977,0.231996229,1.754414192,2.160165332,-0.113425124
02/12/2022,1.615862906,0.316925992,1.730242787,2.133494371,-0.108413464
05/12/2022,1.627975463,0.193171062,1.70239187,2.172455648,-0.138482785
06/12/2022,1.716460753,0.236848565,1.628825678,2.13941011,-0.143494126
07/12/2022,1.851101509,0.151918802,1.608332182,2.132635795,-0.193609766
08/12/2022,1.846256113,0.050003087,1.576803355,2.217316064,-0.166881552
09/12/2022,1.889096438,0.03786947,1.556835847,2.223537252,-0.145164679
12/12/2022,1.876346378,0.117946897,1.620943872,2.236337534,-0.128459784
13/12/2022,1.858623919,0.113093635,1.517425216,2.27676098,-0.063309483
14/12/2022,1.793215739,0.282954086,1.478539771,2.294193454,-0.101731251
15/12/2022,1.738645733,0.083974992,1.41548292,2.20054628,-0.21031498
16/12/2022,1.759173453,0.01845735,1.401820456,2.153170563,-0.22534964
19/12/2022,1.878514137,0.066989039,1.338763605,2.186190868,-0.211985533
20/12/2022,1.767460992,0.109453921,1.391311114,2.176968981,-0.120942454
